transaction_id,customer_id,timestamp,amount,merchant_name,merchant_category,location,payment_method,is_fraud,hour
TXN_00009831,CUST_000461,10:36.7,53.59,Wilson Inc - Gas Station,Gas Station,"East Eric, Alabama",Mobile App,0,22
TXN_00001767,CUST_000087,20:32.5,73.2,"James, Garcia and Adams - Restaurant",Restaurant,"Lake Austin, Mississippi",Online Banking,0,22
TXN_00004637,CUST_000034,24:33.9,354.26,"Sutton, Scott and Garrison - Online Shopping",Online Shopping,"New Paul, Minnesota",Online Banking,0,22
TXN_00007563,CUST_000177,33:35.5,136.28,Hart PLC - Online Shopping,Online Shopping,"Robertland, Georgia",Online Banking,0,22
TXN_00009101,CUST_000641,36:36.4,278.26,Schaefer-Villanueva - Hotel,Hotel,"Johnsonburgh, Massachusetts",Credit Card,0,22
TXN_00007111,CUST_000783,37:35.1,51.28,Diaz Ltd - ATM,ATM,"Thomasbury, Kansas",Credit Card,0,22
TXN_00005991,CUST_000030,50:34.6,8.32,Hudson Inc - Grocery,Grocery,"New Kellie, Kansas",Mobile App,1,22
TXN_00005133,CUST_000622,54:34.2,330.53,Brown-Campbell - Online Shopping,Online Shopping,"Lake Mary, New Hampshire",Debit Card,0,22
TXN_00007324,CUST_000068,57:35.3,148.1,Rodriguez-Hoffman - ATM,ATM,"New Christopherland, Arkansas",Credit Card,0,22
TXN_00005121,CUST_000025,00:34.2,67.12,Romero Inc - Grocery,Grocery,"Emmaton, Nevada",Mobile App,0,23
TXN_00000602,CUST_000551,09:31.8,454.18,Tucker-Rodriguez - Online Shopping,Online Shopping,"Kruegerburgh, Alabama",Online Banking,0,23
TXN_00000605,CUST_000661,10:31.8,39.87,"Ferguson, Wright and Rogers - Gas Station",Gas Station,"Whitefurt, Maine",Mobile App,0,23
TXN_00003005,CUST_000855,11:33.1,267.38,"Lane, Terrell and Sanchez - Pharmacy",Pharmacy,"Andrewsland, Wyoming",Credit Card,0,23
TXN_00005332,CUST_000048,14:34.3,181.2,Martin-Kennedy - Hotel,Hotel,"Wheelerville, Kentucky",Debit Card,0,23
TXN_00003195,CUST_000185,18:33.2,41.11,"Petty, Barnes and Richardson - Gas Station",Gas Station,"Natalietown, Alabama",Credit Card,0,23
TXN_00008190,CUST_000594,31:35.8,311.16,Rose-Thomas - Online Shopping,Online Shopping,"West Wendy, Oklahoma",Online Banking,0,23
TXN_00004864,CUST_000287,39:34.1,118.63,"Pena, Ball and Lindsey - Hotel",Hotel,"West Kevintown, Wyoming",Debit Card,0,23
TXN_00008555,CUST_000099,01:36.1,46.68,Preston and Sons - Department Store,Department Store,"East Julieton, Nevada",Debit Card,0,0
TXN_00003674,CUST_000489,02:33.4,61.25,"Henderson, Smith and Lynch - Gas Station",Gas Station,"Stephanieshire, Arkansas",Debit Card,0,0
TXN_00004582,CUST_000843,05:33.9,92.18,Hart PLC - Restaurant,Restaurant,"East Veronicamouth, Tennessee",Credit Card,0,0
TXN_00004759,CUST_000881,10:34.0,1260.41,Shea Ltd - Pharmacy,Pharmacy,"Stephanieton, Nevada",Credit Card,1,0
TXN_00000579,CUST_000990,28:31.8,263.28,Coleman-Case - ATM,ATM,"Katelynbury, Arkansas",Mobile App,0,0
TXN_00002075,CUST_000156,30:32.6,124.8,"Lee, Mcmahon and Williams - ATM",ATM,"Sanchezville, South Dakota",Mobile App,0,0
TXN_00003187,CUST_000433,33:33.2,74.18,Ashley Group - Gas Station,Gas Station,"Port Thomas, Alaska",Credit Card,0,0
TXN_00009074,CUST_000542,33:36.4,108.53,Alvarado-Anderson - Department Store,Department Store,"East Thomasborough, Arizona",Online Banking,0,0
TXN_00004094,CUST_000358,35:33.6,183.36,"Martinez, Miller and Espinoza - Pharmacy",Pharmacy,"Quinnstad, Wyoming",Mobile App,0,0
TXN_00000860,CUST_000321,45:32.0,22.15,Day Group - Grocery,Grocery,"Vickiechester, Nebraska",Credit Card,0,0
TXN_00008470,CUST_000478,56:36.0,240.89,"Day, Quinn and Little - Airlines",Airlines,"New Danny, Massachusetts",Online Banking,0,0
TXN_00003796,CUST_000650,04:33.5,16.84,Brennan-Green - Restaurant,Restaurant,"Carolineshire, Nevada",Mobile App,0,1
TXN_00003406,CUST_000406,05:33.3,1971.55,Watson-Lee - Hotel,Hotel,"New Beverly, Mississippi",Mobile App,1,1
TXN_00008687,CUST_000654,05:36.1,166.13,Warren-Smith - Online Shopping,Online Shopping,"Morrischester, Maine",Mobile App,0,1
TXN_00009573,CUST_000528,08:36.6,298.69,"Randolph, Moore and Green - Hotel",Hotel,"North Paula, Virginia",Mobile App,0,1
TXN_00000061,CUST_000416,09:31.6,240.01,Travis-Huffman - ATM,ATM,"New Deanna, Illinois",Online Banking,0,1
TXN_00009700,CUST_000115,10:36.6,190.55,"Coleman, Howard and Hoffman - ATM",ATM,"Higginsview, Maryland",Credit Card,0,1
TXN_00000802,CUST_000569,15:31.9,267.53,"Shaw, Farrell and Martin - Pharmacy",Pharmacy,"South Michael, Delaware",Online Banking,0,1
TXN_00009678,CUST_000084,16:36.6,64.38,"Acosta, Watkins and Callahan - Gas Station",Gas Station,"Davisview, Delaware",Online Banking,0,1
TXN_00002729,CUST_000770,17:32.9,479.78,Malone LLC - Online Shopping,Online Shopping,"North Connie, New Mexico",Credit Card,0,1
TXN_00004031,CUST_000295,17:33.6,71.5,Wang and Sons - Restaurant,Restaurant,"Rogersborough, Missouri",Online Banking,0,1
TXN_00009479,CUST_000476,25:36.5,12.98,"Floyd, Melton and Durham - Department Store",Department Store,"East Dawnbury, Kansas",Mobile App,0,1
TXN_00002562,CUST_000535,29:32.9,234.17,Larson Ltd - Online Shopping,Online Shopping,"West Diane, Michigan",Online Banking,0,1
TXN_00003599,CUST_000265,29:33.4,85.73,Jimenez-Carter - Pharmacy,Pharmacy,"East Linda, Missouri",Debit Card,0,1
TXN_00001334,CUST_000180,32:32.2,245.9,Miller-Barrett - ATM,ATM,"Mckinneyville, Maine",Credit Card,0,1
TXN_00002242,CUST_000017,38:32.7,205.73,"Avila, Walsh and Bryan - ATM",ATM,"Andersonmouth, Maine",Mobile App,0,1
TXN_00006855,CUST_000202,38:35.0,76.94,Yates-Gill - Gas Station,Gas Station,"Wrightton, Minnesota",Online Banking,0,1
TXN_00001659,CUST_000974,41:32.4,3230.95,Suspicious Merchant - Online Shopping,Online Shopping,"Lake Steven, Florida",Debit Card,1,1
TXN_00007126,CUST_000449,10:35.1,144.22,"Hall, Moore and Davis - Pharmacy",Pharmacy,"Annamouth, Ohio",Debit Card,0,2
TXN_00008427,CUST_000003,11:36.0,238.91,Wise LLC - Department Store,Department Store,"Joshualand, Florida",Online Banking,0,2
TXN_00007214,CUST_000016,15:35.2,73.03,Moreno-Willis - Online Shopping,Online Shopping,"Port Patricia, South Dakota",Online Banking,0,2
TXN_00001770,CUST_000392,23:32.5,227.29,Jones Inc - Pharmacy,Pharmacy,"Hamiltonland, Colorado",Mobile App,0,2
TXN_00007350,CUST_000862,24:35.3,106.78,Martinez LLC - Online Shopping,Online Shopping,"North Ronnie, Alaska",Credit Card,0,2
TXN_00005443,CUST_000174,29:34.4,215.52,"Brady, Castillo and Herrera - Pharmacy",Pharmacy,"East Rhonda, South Carolina",Online Banking,0,2
TXN_00001853,CUST_000465,41:32.5,126.43,Trevino-James - Department Store,Department Store,"Annville, Vermont",Online Banking,0,2
TXN_00005956,CUST_000513,41:34.6,30.87,Lopez and Sons - Pharmacy,Pharmacy,"Hallmouth, North Dakota",Online Banking,0,2
TXN_00003282,CUST_000714,49:33.2,296.35,Jarvis LLC - Airlines,Airlines,"Whiteberg, California",Credit Card,0,2
TXN_00002254,CUST_000165,54:32.8,464.24,"Owens, Anderson and Hale - Online Shopping",Online Shopping,"Howardview, Arizona",Online Banking,0,2
TXN_00005250,CUST_000245,59:34.3,33.01,Reid-Juarez - Department Store,Department Store,"North Trevorbury, South Dakota",Online Banking,0,2
TXN_00007858,CUST_000602,00:35.6,128.8,"White, Adams and Rodriguez - Restaurant",Restaurant,"Lake Karenshire, South Dakota",Credit Card,0,3
TXN_00008975,CUST_000985,09:36.3,53.37,Gilmore-Richardson - Hotel,Hotel,"Kathrynland, Minnesota",Online Banking,0,3
TXN_00000578,CUST_000244,10:31.8,89.76,"Randall, Hamilton and Brown - Grocery",Grocery,"Mooreville, Nevada",Online Banking,0,3
TXN_00009574,CUST_000369,12:36.6,157.37,Riggs-Larson - Grocery,Grocery,"South Mark, Louisiana",Debit Card,0,3
TXN_00000737,CUST_000335,14:31.9,113.76,Stephens-Parks - Restaurant,Restaurant,"New Lawrenceborough, Louisiana",Mobile App,0,3
TXN_00006788,CUST_000896,21:35.0,2373.62,"Adams, Howard and Pearson - Online Shopping",Online Shopping,"Dwaynebury, Virginia",Online Banking,1,3
TXN_00002656,CUST_000484,46:32.9,31.07,Knox-Campbell - Hotel,Hotel,"Lake Jamieton, North Carolina",Credit Card,0,3
TXN_00004219,CUST_000916,47:33.7,130.41,Yoder-Davenport - Grocery,Grocery,"Lake Danielshire, North Dakota",Credit Card,0,3
TXN_00004421,CUST_000217,57:33.8,206.22,Santos PLC - Airlines,Airlines,"North Nancy, California",Debit Card,0,3
TXN_00004405,CUST_000328,01:33.8,110.06,Hughes-Mills - Restaurant,Restaurant,"Port Stephen, Missouri",Debit Card,0,4
TXN_00001911,CUST_000622,04:32.6,126.26,Santos Group - Grocery,Grocery,"Lake Michaelbury, Minnesota",Credit Card,0,4
TXN_00006545,CUST_000544,13:34.9,74.2,"Dunn, Wade and Clark - Hotel",Hotel,"Adambury, Indiana",Online Banking,0,4
TXN_00003039,CUST_000198,33:33.1,64.02,"Marshall, Miller and Vaughn - Department Store",Department Store,"Velazquezhaven, West Virginia",Debit Card,0,4
TXN_00007395,CUST_000674,38:35.4,59.51,Carter-Estrada - Hotel,Hotel,"South David, Missouri",Online Banking,0,4
TXN_00002367,CUST_000892,39:32.8,101.83,White-Torres - ATM,ATM,"Jameston, Pennsylvania",Debit Card,0,4
TXN_00007061,CUST_000241,39:35.1,70.72,Hodges LLC - Gas Station,Gas Station,"New Theresaborough, Kansas",Mobile App,0,4
TXN_00008836,CUST_000616,39:36.2,29.05,"Rivera, Wagner and Rivera - Grocery",Grocery,"Greenstad, South Carolina",Debit Card,0,4
TXN_00006127,CUST_000134,43:34.7,92.19,Trevino LLC - Restaurant,Restaurant,"Lisashire, Nevada",Mobile App,0,4
TXN_00003717,CUST_000196,47:33.4,62.29,Wilson Ltd - Gas Station,Gas Station,"Brownview, South Carolina",Mobile App,0,4
TXN_00003991,CUST_000018,49:33.6,38.2,Reynolds-Walker - Gas Station,Gas Station,"New Daniel, Washington",Debit Card,0,4
TXN_00007881,CUST_000475,53:35.7,145.87,Brown-Silva - Airlines,Airlines,"East Sarah, Missouri",Mobile App,0,4
TXN_00009170,CUST_000971,55:36.4,4281.91,"Cruz, Berry and Davis - Online Shopping",Online Shopping,"Rodriguezhaven, South Carolina",Online Banking,1,4
TXN_00000514,CUST_000694,03:31.8,9.7,"Jackson, Williams and Goodwin - Gas Station",Gas Station,"New Jeffreyville, California",Online Banking,1,5
TXN_00006230,CUST_000899,11:34.7,47.94,King and Sons - Gas Station,Gas Station,"New Williamfurt, Alabama",Credit Card,0,5
TXN_00007340,CUST_000872,17:35.3,15.64,Charles and Sons - Hotel,Hotel,"East Christopher, Idaho",Debit Card,0,5
TXN_00000193,CUST_000079,21:31.6,272.72,Dalton-Morales - Airlines,Airlines,"Velezstad, Missouri",Online Banking,0,5
TXN_00008116,CUST_000498,22:35.8,171.75,"Lopez, Bartlett and King - Online Shopping",Online Shopping,"East Codyfurt, Alaska",Online Banking,0,5
TXN_00008973,CUST_000057,26:36.3,244.27,Adams Group - Airlines,Airlines,"North Craigmouth, Missouri",Mobile App,0,5
TXN_00001188,CUST_000964,32:32.1,28.96,Le-Davis - Department Store,Department Store,"West Bill, Nevada",Debit Card,0,5
TXN_00002455,CUST_000352,38:32.8,259.53,Little Inc - Pharmacy,Pharmacy,"South Charlesburgh, New York",Credit Card,0,5
TXN_00001257,CUST_000433,41:32.2,247.69,"Moran, Vargas and Nelson - Department Store",Department Store,"East Charlesville, Colorado",Mobile App,0,5
TXN_00001762,CUST_000203,42:32.5,144.78,"Weaver, Green and Collier - Hotel",Hotel,"New Michaelchester, Delaware",Credit Card,0,5
TXN_00002266,CUST_000954,50:32.8,34.76,Leonard-Robertson - Gas Station,Gas Station,"West Saraview, South Carolina",Online Banking,0,5
TXN_00009355,CUST_000960,50:36.5,58.4,"Nash, Goodman and Aguirre - Online Shopping",Online Shopping,"Lake Feliciaberg, Virginia",Credit Card,0,5
TXN_00009023,CUST_000403,51:36.3,80.7,Moore Group - ATM,ATM,"Bradfordville, New Jersey",Debit Card,0,5
TXN_00008106,CUST_000932,53:35.8,34.18,"Jones, Roberts and Nelson - Grocery",Grocery,"Scottborough, Idaho",Credit Card,0,5
TXN_00000417,CUST_000211,56:31.7,165.38,Thomas-Matthews - Online Shopping,Online Shopping,"South Kristopherbury, Massachusetts",Credit Card,0,5
TXN_00003808,CUST_000947,10:33.5,444.82,Warren and Sons - Online Shopping,Online Shopping,"Brittneyview, Maryland",Mobile App,0,6
TXN_00006621,CUST_000885,13:34.9,65.79,"Weber, Rose and Kennedy - ATM",ATM,"Port Lindaview, Mississippi",Credit Card,0,6
TXN_00006826,CUST_000672,20:35.0,194.02,Castro Ltd - Hotel,Hotel,"North John, Hawaii",Debit Card,0,6
TXN_00006637,CUST_000723,21:34.9,251.66,White and Sons - ATM,ATM,"South Williamshire, Michigan",Debit Card,0,6
TXN_00009314,CUST_000935,32:36.5,73.1,Olsen LLC - Online Shopping,Online Shopping,"Thomashaven, Connecticut",Debit Card,0,6
TXN_00002988,CUST_000104,33:33.1,64.28,Morales-Burgess - Gas Station,Gas Station,"Grayberg, New York",Debit Card,0,6
TXN_00005647,CUST_000049,33:34.5,254.98,"Scott, Williams and May - Pharmacy",Pharmacy,"North Stephaniestad, New Hampshire",Mobile App,0,6
TXN_00004303,CUST_000895,35:33.7,70.73,Richardson-Howard - Gas Station,Gas Station,"Lake Lindsey, Arkansas",Debit Card,0,6
TXN_00004041,CUST_000878,37:33.6,172.43,Salazar and Sons - Pharmacy,Pharmacy,"Danielberg, Iowa",Online Banking,0,6
TXN_00003864,CUST_000768,43:33.5,139.95,"Warner, Mullins and Nelson - ATM",ATM,"Gentryville, Kansas",Debit Card,0,6
TXN_00007928,CUST_000453,43:35.7,39.41,Hernandez-Parrish - Pharmacy,Pharmacy,"Davidhaven, California",Credit Card,0,6
TXN_00009430,CUST_000934,46:36.5,286.08,"Rojas, Carney and Sutton - Hotel",Hotel,"Knappberg, Vermont",Credit Card,0,6
TXN_00001319,CUST_000066,54:32.2,40.37,Walter-Smith - Gas Station,Gas Station,"Costaton, Oklahoma",Credit Card,0,6
TXN_00009609,CUST_000763,56:36.6,4042.82,"Martinez, Hart and Dougherty - Online Shopping",Online Shopping,"Davidport, Indiana",Mobile App,1,6
TXN_00004414,CUST_000992,59:33.8,39.63,Wilson Inc - Grocery,Grocery,"South Joannabury, Rhode Island",Online Banking,0,6
TXN_00007676,CUST_000139,13:35.5,53.68,"Jackson, Wood and Rivera - Grocery",Grocery,"South Jamesside, Nevada",Online Banking,0,7
TXN_00004723,CUST_000134,27:34.0,109.98,Lee-Nash - Pharmacy,Pharmacy,"Stewartland, Wyoming",Credit Card,0,7
TXN_00009764,CUST_000427,27:36.6,115.03,Copeland-Stone - Restaurant,Restaurant,"Christopherberg, Tennessee",Debit Card,0,7
TXN_00005741,CUST_000332,37:34.5,137.79,Garrett-Knapp - Grocery,Grocery,"Port Brettmouth, Louisiana",Credit Card,0,7
TXN_00005750,CUST_000637,38:34.5,213.27,Young-Raymond - ATM,ATM,"Richardside, Texas",Online Banking,0,7
TXN_00006431,CUST_000561,49:34.8,189.78,Mcintyre-Smith - Grocery,Grocery,"East Christieland, Wisconsin",Mobile App,0,7
TXN_00003257,CUST_000103,00:33.2,170.46,"Little, Martinez and King - Grocery",Grocery,"Cassidyburgh, Massachusetts",Mobile App,0,8
TXN_00005273,CUST_000258,08:34.3,102.74,Cantrell PLC - Pharmacy,Pharmacy,"West Allison, Arizona",Debit Card,0,8
TXN_00001107,CUST_000096,09:32.1,194.35,"Hernandez, Roach and Hall - Airlines",Airlines,"New Jessicaville, Missouri",Credit Card,0,8
TXN_00009920,CUST_000253,09:36.7,130.14,Collins and Sons - Grocery,Grocery,"South Christianport, New Hampshire",Online Banking,0,8
TXN_00000559,CUST_000912,15:31.8,115.37,"Gibson, Norton and Harris - Hotel",Hotel,"Sharpborough, Colorado",Credit Card,0,8
TXN_00004436,CUST_000504,15:33.8,53.1,Hudson LLC - Department Store,Department Store,"Jeffland, Rhode Island",Debit Card,0,8
TXN_00004793,CUST_000515,19:34.1,496.27,"King, Jensen and Jones - Online Shopping",Online Shopping,"Harrischester, Alaska",Debit Card,0,8
TXN_00004354,CUST_000791,20:33.8,1326.44,Suspicious Merchant - Online Shopping,Restaurant,"Richardhaven, Alaska",Mobile App,1,8
TXN_00008344,CUST_000131,22:35.9,69.39,"Jones, Chang and Grant - Department Store",Department Store,"Josestad, California",Online Banking,0,8
TXN_00008164,CUST_000014,31:35.8,117.06,Shepard-Ramos - Airlines,Airlines,"Sabrinamouth, Kentucky",Debit Card,0,8
TXN_00005946,CUST_000934,33:34.6,72.23,Shaffer-Krueger - Gas Station,Gas Station,"Johnshaven, New Mexico",Mobile App,0,8
TXN_00009468,CUST_000755,35:36.5,175.62,"Meza, Patterson and Spence - ATM",ATM,"Port Michelle, South Carolina",Credit Card,0,8
TXN_00002634,CUST_000601,39:32.9,118.19,Heath PLC - Restaurant,Restaurant,"Amandamouth, Georgia",Credit Card,0,8
TXN_00009765,CUST_000883,39:36.6,195.08,"Burton, Vargas and Morales - Hotel",Hotel,"Andersonmouth, Illinois",Online Banking,0,8
TXN_00004274,CUST_000389,42:33.7,29.83,"Cox, Robinson and Morton - Department Store",Department Store,"Derekborough, Alabama",Online Banking,0,8
TXN_00000552,CUST_000347,44:31.8,66.33,"Moore, Sweeney and Wilson - Gas Station",Gas Station,"Jacksonton, Rhode Island",Mobile App,0,8
TXN_00004912,CUST_000793,46:34.1,46.92,"Smith, Jones and Mills - Gas Station",Gas Station,"East Thomas, Virginia",Credit Card,0,8
TXN_00009297,CUST_000191,48:36.5,45.71,Taylor Ltd - Hotel,Hotel,"Williamside, Kansas",Debit Card,0,8
TXN_00008003,CUST_000965,49:35.7,188.86,Contreras-Moore - Airlines,Airlines,"Grimesfort, Texas",Debit Card,0,8
TXN_00004811,CUST_000752,56:34.1,53.81,Rivera Group - Gas Station,Gas Station,"New Kristin, Illinois",Mobile App,0,8
TXN_00002896,CUST_000313,57:33.0,277.51,Warner-Williamson - Airlines,Airlines,"West Brittanymouth, Pennsylvania",Credit Card,0,8
TXN_00007583,CUST_000487,57:35.5,158.48,Ramirez-Melton - Hotel,Hotel,"Veronicamouth, Mississippi",Online Banking,0,8
TXN_00004285,CUST_000243,58:33.7,28.15,Aguilar LLC - Restaurant,Restaurant,"Coxfurt, South Dakota",Debit Card,0,8
TXN_00004046,CUST_000886,03:33.6,130.02,Stevenson-Hernandez - Airlines,Airlines,"Adamchester, New York",Online Banking,0,9
TXN_00005861,CUST_000662,06:34.6,96.84,Martinez PLC - Airlines,Airlines,"Wisestad, Rhode Island",Online Banking,0,9
TXN_00009436,CUST_000099,06:36.5,34.62,Salazar Ltd - Online Shopping,Online Shopping,"Laurenberg, Alaska",Debit Card,0,9
TXN_00007155,CUST_000928,25:35.2,70.33,Wilson-Porter - Gas Station,Gas Station,"West Lindastad, Arkansas",Credit Card,0,9
TXN_00003882,CUST_000608,29:33.5,119.22,Long and Sons - Grocery,Grocery,"New Jason, Maryland",Debit Card,0,9
TXN_00008565,CUST_000348,32:36.1,50.71,"Montoya, Robinson and Meyers - Hotel",Hotel,"Evansstad, Maryland",Debit Card,0,9
TXN_00004335,CUST_000280,43:33.7,41.47,Cooley-Jackson - Restaurant,Restaurant,"Johnsonfurt, South Dakota",Online Banking,0,9
TXN_00004197,CUST_000283,49:33.7,108.98,"Thomas, Arias and Graham - Restaurant",Restaurant,"North Kimberly, Arkansas",Credit Card,0,9
TXN_00009247,CUST_000786,49:36.5,20.82,Harris Inc - Grocery,Grocery,"Powellview, Massachusetts",Debit Card,0,9
TXN_00006156,CUST_000170,58:34.7,170.74,"Baker, Phillips and Marks - ATM",ATM,"New Rachaeltown, Kentucky",Credit Card,0,9
TXN_00002368,CUST_000407,07:32.8,156.17,Jordan and Sons - Grocery,Grocery,"Aaronshire, Hawaii",Mobile App,0,10
TXN_00008319,CUST_000441,09:35.9,101.21,Lamb-Herrera - Hotel,Hotel,"Ballfort, Maine",Debit Card,0,10
TXN_00007982,CUST_000615,15:35.7,120.52,Miller Group - Restaurant,Restaurant,"South Meganshire, Delaware",Online Banking,0,10
TXN_00002185,CUST_000171,20:32.7,127.96,Klein Inc - Grocery,Grocery,"New William, South Carolina",Online Banking,0,10
TXN_00001829,CUST_000785,22:32.5,78.88,Dalton Inc - ATM,ATM,"Brianton, Illinois",Debit Card,0,10
TXN_00007549,CUST_000924,22:35.4,164.04,Spencer-Burns - Department Store,Department Store,"Stephenbury, New Hampshire",Credit Card,0,10
TXN_00000467,CUST_000021,28:31.7,68.42,Farley-Smith - Pharmacy,Pharmacy,"South Kimberly, Wyoming",Debit Card,0,10
TXN_00004153,CUST_000421,30:33.6,74.62,"Castro, Oneill and Palmer - Grocery",Grocery,"Lake Stevenhaven, Illinois",Debit Card,0,10
TXN_00005111,CUST_000864,33:34.2,55.77,Coleman-Price - Grocery,Grocery,"Contrerastown, Ohio",Debit Card,0,10
TXN_00009527,CUST_000684,33:36.6,286.09,"Barron, Johnson and Nichols - ATM",ATM,"Adrienneview, Kansas",Mobile App,0,10
TXN_00001837,CUST_000633,34:32.5,88.08,Sawyer Group - ATM,ATM,"South Heather, Iowa",Online Banking,0,10
TXN_00006664,CUST_000366,36:34.9,178.13,"Robinson, Contreras and Evans - Pharmacy",Pharmacy,"New Josephburgh, California",Credit Card,0,10
TXN_00009162,CUST_000227,37:36.4,287.21,"Wright, Mccoy and Moore - Airlines",Airlines,"Johnsonville, Hawaii",Credit Card,0,10
TXN_00008078,CUST_000299,41:35.8,64.87,Blair-Taylor - Gas Station,Gas Station,"East Daniel, North Carolina",Credit Card,0,10
TXN_00008922,CUST_000403,45:36.3,273.16,"Ramos, Lucas and Wood - Department Store",Department Store,"Benjaminbury, South Carolina",Online Banking,0,10
TXN_00008671,CUST_000912,53:36.1,106.12,Brooks Inc - Airlines,Airlines,"East Rebecca, Georgia",Debit Card,0,10
TXN_00007466,CUST_000295,57:35.4,78.08,"Singh, Foley and Moore - Gas Station",Gas Station,"Davidborough, Mississippi",Debit Card,0,10
TXN_00009410,CUST_000556,57:36.5,142.61,"Serrano, Welch and Rice - Department Store",Department Store,"Mooreport, North Dakota",Mobile App,0,10
